
1., Hindi translation of notification regarding Rajasthan Registration (Licensing of Document Writers) Rules, 2025, 12-Mar-2025, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/14346.pdf
3433., Invitation to procuring entities for sending their representatives for attending workshop on GeM Samvaad at HCM RIPA, Jaipur on 17.01.2020 forenoon., 10-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8570-10012020.pdf
3434., Appointed Mentor for RAcS Probationers Trainees (Batch-2019), 09-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8564-09012020.pdf
3435., Retirement Order of Excise Officers in the Year 2020-21 (General Branch and EPF), 08-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/F-EXCISE-8565-08012020.pdf
3436., Retirement Order of RCTS Officers retiring during the year 2020-21, 08-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8566-08012020.pdf
3437., Rajasthan Goods and Services Tax (Amendment) Rules, 2020, 08-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8560-08012020.pdf
3438., Additional Charge Order of RAcS Officer, 08-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8561-08012020.pdf
3439., Transfer / Posting Order of RAcS Officer, 08-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8562-08012020.pdf
3440., Institutional Training Programme for Rajasthan Accounts Service Probationers, 08-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8563-08012020.pdf
3441., Revised Meeting Notice, 07-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8558-07012020.pdf
3442., Supplementary Demands for 2019-20, 07-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8559-07012020.pdf
3443., Declaration of Dry Day for Panchayati Raj General Elections 2020, 06-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/F-EXCISE-8554-06012020.pdf
3444., Perusal of APARs of Rajasthan Accounts Service(RAcS) Officers, 06-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8555-06012020.pdf
3445., Successful completion of period of probation by probationer-trainee and grant of pay in the pay scale / running pay band of the post, 06-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8556-06012020.pdf
3446., Revised BFC Programme (Schemes) (Exp-I), 06-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8557-06012020.pdf
3447., General terms and conditions of Reverse deputation in State Government Department for Employees of Board/Corporation etc., 03-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8551-03012020.pdf
3448., Employee Master Data authentication and office wise post distribution, 03-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/EAD/F-EAD-8552-03012020.pdf
3449., Revised Meeting Notice, 03-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8553-03012020.pdf
3450., Notification - Insertion of new Rule 3-C in the Rajasthan Excise (Grant of Hotel Bar/Club Bar Licenses) Rules, 1973, 01-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/F-EXCISE-8548-01012020.pdf
3451., Notification - Insertion of new Rule 3-A in the Rajasthan Excise (Grant of Restaurant Bar Licenses) Rules, 2004, 01-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/F-EXCISE-8549-01012020.pdf
3452., Change in GST rate for woven and non-woven bags and sacks of polyethylene or polypropylene strips and flexible intermediate bulk containers, 01-Jan-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8550-01012020.pdf
3453., Amendment in Notification no. F.12(56)FD/Tax/2017-Pt-I-50 dated 29.06.2017, 31-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8540-31122019.pdf
3454., Amendment in Notification no. F.12(56)FD/Tax/2017-Pt-I-51 dated 29.06.2017, 31-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8541-31122019.pdf
3455., Seeks to waive late fees for non-filing of FORM GSTR-1 from July, 2017 to November, 2019, 31-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8542-31122019.pdf
3456., Seeks to carry out changes in the RGST Rules, 2017, 31-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8543-31122019.pdf
3457., Seeks to enforce provision of RGST (Amendment) Ordinance, 2019 w.e.f. 01.01.2020, 31-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8544-31122019.pdf
3458., Seeks to extend the last date for furnishing of annual return/reconciliation statement in FORM GSTR-9/FORM GSTR-9C for FY 2017-18 till 31.01.2020, 31-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8545-31122019.pdf
3459., Seeks to extend the date of submission of declaration forms upto 31.03.2020, 31-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8546-31122019.pdf
3460., Revised Meeting Notice, 31-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8547-31122019.pdf
3461., Change of address of ASG Hospital, Jaipur under Rajasthan Civil Services (Medical Attendance) Rules, 2013 in Appendix-1 List of Approved Hospitals, 30-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8537-30122019.pdf
3462., Amendment in RCS (RP) Rules, 2017, 30-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8538-30122019.pdf
3463., Revised BFC Meeting Programme (Exp-II), 30-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8539-30122019.pdf
3464., Revised BFC (Schemes) Meeting Notice (Exp-IV), 27-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8536-27122019.pdf
3465., BFC 2020-21 Schemes Meeting Postponed Notice (Exp-V), 26-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8529-20122019.pdf
3466., Revised Meeting Notice, 24-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8531-23122019.pdf
3467., Master data authentication of employees and office wise posts distribution, 24-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/EAD/F-EAD-8533-24122019.pdf
3468., Revised BFC Meeting (Schemes - State Fund and Central Assistance Part II) Programme (Exp-II), 24-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8534-24122019.pdf
3469., Revised Meeting Notice, 24-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8535-24122019.pdf
3470., BFC 2020-21 Schemes Meeting Postponed Notice (Exp-V), 23-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8530-23122019.pdf
3471., Programme of the meetings of BFC for the year 2020-21 and for RE 2019-2020 (Exp-1), 20-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8532-20122019.pdf
3472., Revised Meeting Notice, 20-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8516-20122019.pdf
3473., Applicability of Rajasthan Civil Services (Revised Pay) Rules, 2017 to persons re-employed in Government service after retirement, 20-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8519-20122019.pdf
3474., Insertion of new entry in Schedule-II for registered dealers selling HSD to manufacturers and work contractors, 20-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8520-20122019.pdf
3475., Concessional tax rate on HSD sale to manufacturers and work contractors registered under RGST Act, 2017, 20-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8521-20122019.pdf
3476., Order - RAcS joining, 20-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8522-20122019.pdf
3477., Seeks to carry out changes in the RGST Rules, 2017, 20-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8523-20122019.pdf
3478., Seeks to notify the common portal for the purpose of e-invoice, 20-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8524-20122019.pdf
3479., Seeks to notify the class of registered person required to issue e-invoice, 20-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8525-20122019.pdf
3480., Seeks to give effect to the provisions of rule 46 of the RGST Rules, 2017, 20-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8526-20122019.pdf
3481., Seeks to notify the class of registered person required to issue invoice having QR Code, 20-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8527-20122019.pdf
3482., Revised Meeting Notice, 20-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8528-20122019.pdf
3483., Transfer / Posting Order of RAcS Officers, 19-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8512-19122019.pdf
3484., Transfer / Posting Order of RAcS Officers, 19-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8513-19122019.pdf
3485., APO Order of RAcS Officer, 19-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8514-19122019.pdf
3486., Duty Order for State Games, 19-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8515-19122019.pdf
3487., Revised Meeting Notice, 19-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8505-19122019.pdf
3488., Rajasthan Investment Promotion Scheme 2019, 17-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8506-17122019.pdf
3489., Electricity Duty Exemption Under RIPS 2019, 17-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8507-17122019.pdf
3490., Stamp duty exemption under RIPS-2019, 17-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8508-17122019.pdf
3491., Land tax exemption under RIPS-2019, 17-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8509-17122019.pdf
3492., Mid Career Training of RAcS Officers, 17-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8510-17122019.pdf
3493., Mid Career Training of RAcS Officers, 17-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8511-17122019.pdf
3494., Revised BFC Schemes State Fund Central Assistant(IInd PART) Programme, 17-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8503-17122019.pdf
3495., Revised Meeting Notice, 17-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8504-17122019.pdf
3496., Additional Charge Order of RAcS Officers, 16-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8500-16122019.pdf
3497., Revised BFC Meeting Programme (Exp-1), 16-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8501-16122019.pdf
3498., Promotion Order of Assistant Commercial Taxes Officers, 16-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/CCT/F-TRANSFERSC-8502-16122019.pdf
3499., Revised BFC (Schemes) Meeting Programme (Exp-III)(2020-2021), 13-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8494-13122019.pdf
3500., Verification of Employees ID and Master Data, 13-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/EAD/F-EAD-8495-13122019.pdf
3501., BFC Schemes Meeting Postponed Notice (2020-21), 13-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8496-13122019.pdf
3502., FRBM Six Monthly Review 2019-20, 13-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/FRBM/F-FRBM-8497-13122019.pdf
3503., Holiday Calendar for the Year 2020 under NI Act, 13-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/WM/F-WM-8498-13122019.pdf
3504., Perusal of APARs of Rajasthan Commercial Taxes Services (RCTS) Officers, 12-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8499-12122019.pdf
3505., Meeting Notice for finalization of Revenue Receipts of Budget Estimates of FY 2020-21 and Revised Estimates FY 2019-20, 11-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8488-11122019.pdf
3506., V.R.S. Order of Shri Rakesh Kumar Verma, Assistant Director, SIPF, Secretariat, Jaipur, 11-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/SIPF/F-SIPF-8489-11122019.pdf
3507., Transfer / Posting Order of RAcS Officers, 11-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8490-11122019.pdf
3508., Meeting Notice for finalization of expenditure on schemes of Budget Estimates of FY 2020-21 and Revised Estimates FY 2019-20, 11-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8518-11122019.pdf
3509., Use of Government e-mail services in State Public Procurement Portal (SPPP), 10-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8491-10122019.pdf
3510., Guidelines related to the mapping of schemes with Sustainable Development Goals (SDGs) and its related targets, 10-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8492-10122019.pdf
3511., Audit program for Internal Enquiry by the Inspection Department for the period 13.12.2019 to 31.03.2020, 10-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8493-10122019.pdf
3512., Exemption of stamp duty on the instrument executed in favour of Vardhman Parivar Sewa Trust Bhiwadi, 10-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8485-10122019.pdf
3513., Exemption of registration fees on the instrument executed in favour of Vardhman Parivar Sewa Trust Bhiwadi, 10-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8486-10122019.pdf
3514., Redetermination of valuation rates of commercial land of Khasra No. 695, 1174, 1857 of Jalore from Gitko Hotel to Bishangarh Road, 10-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8487-10122019.pdf
3515., Additional Charge Order of RAcS Officers, 09-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8484-09122019.pdf
3516., Transfer / Posting Order of RAcS Officer, 06-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8481-06122019.pdf
3517., Transfer/Posting Order of RCTS Officers, 06-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/CCT/F-TRANSFERSC-8482-06122019.pdf
3518., Additional Charge Order of RAcS Officers, 06-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8483-06122019.pdf
3519., Posting Order of SIPF Officers, 05-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/SIPF/F-SIPF-8480-05122019.pdf
3520., The Rajasthan Goods and Services Tax (Eighth Removal of Difficulties) Order, 2019, 05-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8478-05122019.pdf
3521., Programme on Financial Management for RAcS Officers, 04-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8479-04122019.pdf
3522., BFC 2020-21 Meeting Notice (Schemes) (Exp-IV), 04-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8476-04122019.pdf
3523., BFC 2020-21 Meeting Notice (Schemes) (Exp-III), 03-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8477-03122019.pdf
3524., Mid Career Training of RAcS Officers, 03-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8473-03122019.pdf
3525., Relieving/Joining instructions for RAcS Officers, 03-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8474-03122019.pdf
3526., BFC 2020-21 Meeting Notice (Schemes) (Exp-V), 03-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8475-03122019.pdf
3527., BFC 2020-21 Meeting Notice (Schemes) (Exp-I), 02-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8471-02122019.pdf
3528., BFC Meeting for finalisation of Budget Estimates 2020-21 and Revised Estimates 2019-20 (Exp-II), 02-Dec-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8472-02122019.pdf
3529., Amendment in Rajasthan Civil Services (Medical Attendance) Rules, 2013 in Appendix-1 List of 'Approved Hospitals', 28-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8470-28112019.pdf
3530., Interest on Deposit and Investment of Local Bodies and LSG, 27-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/WM/F-WM-8468-27112019.pdf
3531., Interest rate (7.9%) on the deposits of General Provident Fund and other similar funds like C.P.F. during the financial year 2019-20 for the period of 01.10.2019 to 31.12.2019, 26-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/WM/F-WM-8466-26112019.pdf
3532., Cancellation of Transfer/Posting Order of RAcS Officer, 26-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8467-26112019.pdf
3533., Detailed directions for deposits and investments in bank accounts and PD accounts, 25-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/WM/F-WM-8464-25112019.pdf
3534., Circular seeking Personal Information of RAcS for PIS, 22-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8460-22112019.pdf
3535., Amendment in additional charge order dated 21.11.2019, 22-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8461-22112019.pdf
3536., Amendment in promotion Transfer/Posting order dated 20.11.2019, 22-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8462-22112019.pdf
3537., Amendment in Notification No F.12(56)FD/Tax/2017-pt-I-49 dated 29.06.2017 for insertion of explanation of term 'bus body building', 22-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8463-22112019.pdf
3538., Corrigendum - Order no. F.7(1)FD/Tax/2018 dated 25.04.2019, 21-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8465-21112019.pdf
3539., Promotion Order of Shri Achal Singh Bhati, Patrolling Officer Grade-I, 21-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/F-EXCISE-8452-21112019.pdf
3540., Amendment in Promotion of Assistant Account Officers Grade-I order dated 20.11.2019, 21-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8453-21112019.pdf
3541., Corrigendum in Transfer/Posting Order of RAcS Officers order dated 20.11.2019, 21-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8454-21112019.pdf
3542., Transfer / Posting order of RAcS Officers, 21-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8455-21112019.pdf
3543., Additional Charge Order of RAcS Officers, 21-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8456-21112019.pdf
3544., Transfer / Posting Order of RAcS Officers, 21-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8457-21112019.pdf
3545., Rescission of notification No. F.4(15)FD/Tax/2014-52 dated 14.07.2014, 21-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8458-21112019.pdf
3546., Notification - Amendment in notification No. F.4(4)FD/Tax/2015-226 dated 09.03.2015 for re-determination of Mining Land, 21-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8459-21112019.pdf
3547., Promotion order of RAcS Officers to Selection Scale, 20-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8445-20112019.pdf
3548., Promotion order of RAcS Officers to Senior Scale, 20-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8446-20112019.pdf
3549., Promotion order of Assistant Account officers-I to RAcS Junior Scale, 20-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8447-20112019.pdf
3550., Promotion order to RAcS Junior Scale, 20-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8448-20112019.pdf
3551., Transfer / Posting order of RAcS Officers, 20-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8449-20112019.pdf
3552., Transfer / Posting order of RAcS Officers, 20-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8450-20112019.pdf
3553., Transfer / Posting order of RAcS Officers, 20-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8451-20112019.pdf
3554., Amendment in the order dated 10.06.2014 for Disposal of cases in the Finance Department, 20-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/13703.pdf
3555., Withdrawal of notification no F.12(11)FD/TAX/2013-117 dated 06.03.2013 for exemption of Land Tax, 19-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8442-19112019.pdf
3556., Notification - Imposition of Land Tax on specified class of Lands, 19-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8443-19112019.pdf
3557., Notification - Concession of Stamp Duty on works contract executed by EESL for smart meter, 19-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8444-19112019.pdf
3558., Revised BFC Meeting Programme (Exp-V), 18-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8440-18112019.pdf
3559., Explanation for probationer Trainee in respect of ad-hoc bonus payable to state employees, 18-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8441-18112019.pdf
3560., Revised BFC Meeting Programme (Exp-V), 15-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8436-15112019.pdf
3561., RGST (Seventh Amendment) Rules, 2019, 15-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8437-15112019.pdf
3562., Seeks to extend the due date for filing annual return for the FY 2017-18 and 2018-19, 15-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8438-15112019.pdf
3563., Corrigendum - Notification No F.12(46)FD/Tax/2017-Pt-III-76 dated 10.10.2019, 15-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8439-15112019.pdf
3564., Revised BFC Meeting Programme (Exp-V), 14-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8434-14112019.pdf
3565., Revised retirement order of SIPF Officer, 14-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/SIPF/F-SIPF-8435-14112019.pdf
3566., Extension of time of Committee headed by ACS incentive benefits under GST, 13-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8432-13112019.pdf
3567., Circular - Vetting of Draft Reply in court cases by FD(Rules), 13-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8433-14112019.pdf
3568., Confirmation order of RAcS Officers appointed dated 05.09.2017, 11-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8431-11112019.pdf
3569., Revised BFC Meeting Programme (Exp-IV), 08-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8430-08112019.pdf
3570., Revised BFC Meeting Programme (Exp-V), 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8417-07112019.pdf
3571., Dry Day for Nagar Palika Election, 2019, 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/F-EXCISE-8418-07112019.pdf
3572., Promotion Order of RCTS Officer (Additional Commissioner) 2019-20, 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8419-07112019.pdf
3573., Promotion Order of RCTS Officer (Assistant Commissioner) 2019-20, 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8420-07112019.pdf
3574., Promotion Order of RCTS Officer (Commercial Tax Officer) 2019-20, 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8421-07112019.pdf
3575., Promotion on the Post of Additional Commissioner of CTD on the basis of Review DPC 2018-19, 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8422-07112019.pdf
3576., Promotion on the Post of CTO of CTD on the basis of Review DPC 2014-15, 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8423-07112019.pdf
3577., Promotion on the Post of CTO of CTD on the basis of Review DPC 2012-13, 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8424-07112019.pdf
3578., Promotion on the Post of CTO of CTD on the basis of Review DPC 2017-18 and 2018-19, 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8425-07112019.pdf
3579., Promotion order of RAcS Officers to Higher Super Time Scale, 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8426-07112019.pdf
3580., Promotion order of RAcS Officer to Super Time Scale, 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8427-07112019.pdf
3581., Training on IFMS Modules at 3 PM on 14.11.2019, 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/NEWSINFO/F-NEWSINFO-8428-07112019.pdf
3582., Training on IFMS Modules at 11 AM on 14.11.2019, 07-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/NEWSINFO/F-NEWSINFO-8429-07112019.pdf
3583., Amendment in Rajasthan Civil Services (Medical Attendance) Rules, 2013 in Appendix- I List of Approved Hospitals, 06-Nov-2019, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8413-06112019.pdf
